HAI_1_DOPC,HAI_1_ELIGCASES,HAI_1_NUMERATOR,HAI_1_SIR_Score,HAI_2_DOPC,HAI_2_ELIGCASES,HAI_2_NUMERATOR,HAI_2_SIR_Score,HAI_3_DOPC,HAI_3_ELIGCASES,HAI_3_NUMERATOR,HAI_3_SIR_Score,HAI_4_DOPC,HAI_4_ELIGCASES,HAI_4_NUMERATOR,HAI_4_SIR_Score,HAI_5_DOPC,HAI_5_ELIGCASES,HAI_5_NUMERATOR,HAI_5_SIR_Score,HAI_6_DOPC,HAI_6_ELIGCASES,HAI_6_NUMERATOR,HAI_6_SIR_Score,ZIP Code,H_CLEAN_LINEAR_SCORE,H_COMP_1_LINEAR_SCORE,H_COMP_2_LINEAR_SCORE,H_COMP_3_LINEAR_SCORE,H_COMP_5_LINEAR_SCORE,H_COMP_6_LINEAR_SCORE,H_COMP_7_LINEAR_SCORE,H_HSP_RATING_LINEAR_SCORE,H_QUIET_LINEAR_SCORE,H_RECMND_LINEAR_SCORE,SEP_1,SEP_SH_3HR,SEP_SH_6HR,SEV_SEP_3HR,SEV_SEP_6HR,HAI_1_SIR_ComparedToNational_encode,HAI_2_SIR_ComparedToNational_encode,HAI_3_SIR_ComparedToNational_encode,HAI_4_SIR_ComparedToNational_encode,HAI_5_SIR_ComparedToNational_encode,HAI_6_SIR_ComparedToNational_encode
20664.0,23.563,5.0,0.212,12381.0,15.857,14.0,0.883,407.0,10.839,6.0,0.554,366.0,2.98,0.0,0.0,160946.0,13.537,1.0,0.074,144472.0,75.13,37.0,0.492,99204,86.0,93.0,92.0,85.0,77.0,87.0,81.0,89.0,74.0,91.0,39.0,74.0,46.0,70.0,75.0,1.0,0.0,0.0,0.0,1.0,1.0
8284.0,7.732,6.0,0.776,11302.0,10.65,7.0,0.657,240.0,6.346,2.0,0.315,63.0,0.533,0.0,,79399.0,4.526,5.0,1.105,68518.0,32.756,23.0,0.702,99352,90.0,93.0,92.0,86.0,79.0,88.0,81.0,90.0,81.0,92.0,68.0,88.0,81.0,82.0,94.0,0.0,0.0,0.0,,0.0,0.0
3835.0,3.771,3.0,0.796,3288.0,2.534,1.0,0.395,,,,,,,,,,,,,,,,,98431,88.0,92.0,94.0,88.0,85.0,90.0,86.0,90.0,82.0,90.0,,,,,,0.0,0.0,,,,
990.0,0.615,1.0,,994.0,0.536,2.0,,41.0,1.094,0.0,0.0,1.0,0.007,0.0,,7219.0,0.147,0.0,,6940.0,2.409,3.0,1.245,98223,89.0,93.0,90.0,89.0,80.0,87.0,82.0,88.0,75.0,87.0,46.0,82.0,,74.0,68.0,,,0.0,,,0.0
18956.0,26.072,22.0,0.844,25194.0,59.085,61.0,1.032,147.0,5.375,12.0,2.233,17.0,0.143,0.0,,114375.0,12.449,17.0,1.366,114375.0,86.206,80.0,0.928,98104,86.0,91.0,90.0,83.0,77.0,89.0,82.0,88.0,69.0,89.0,49.0,77.0,66.0,76.0,87.0,0.0,0.0,-1.0,,0.0,0.0
2475.0,1.997,1.0,0.501,3063.0,2.317,2.0,0.863,50.0,1.245,0.0,0.0,51.0,0.405,0.0,,15001.0,0.921,1.0,,14015.0,13.012,10.0,0.769,98362,90.0,94.0,93.0,89.0,77.0,89.0,82.0,89.0,77.0,89.0,23.0,68.0,,66.0,29.0,0.0,0.0,0.0,,,0.0
6822.0,4.656,2.0,0.43,4410.0,3.077,1.0,0.325,88.0,2.431,1.0,0.411,54.0,0.418,0.0,,35418.0,1.809,1.0,0.553,35418.0,14.958,14.0,0.936,99208,87.0,91.0,91.0,82.0,76.0,87.0,81.0,88.0,80.0,89.0,56.0,81.0,,80.0,83.0,0.0,0.0,0.0,,0.0,0.0
9296.0,8.566,5.0,0.584,9130.0,8.918,3.0,0.336,189.0,4.835,0.0,0.0,47.0,0.373,0.0,,90808.0,4.369,7.0,1.602,88002.0,53.53,23.0,0.43,98372,88.0,91.0,89.0,83.0,76.0,86.0,80.0,87.0,80.0,87.0,64.0,85.0,71.0,83.0,91.0,0.0,1.0,1.0,,0.0,1.0
262.0,0.161,0.0,,674.0,0.346,0.0,,19.0,0.544,1.0,,1.0,0.007,0.0,,4130.0,0.076,0.0,,4130.0,2.065,2.0,0.969,98272,83.0,90.0,91.0,87.0,71.0,88.0,78.0,83.0,79.0,83.0,39.0,88.0,,72.0,72.0,,,,,,0.0
11747.0,9.435,7.0,0.742,10165.0,8.808,7.0,0.795,200.0,5.216,2.0,0.383,232.0,1.807,0.0,0.0,83559.0,5.05,5.0,0.99,75928.0,49.044,37.0,0.754,98055,89.0,92.0,92.0,85.0,78.0,87.0,82.0,90.0,84.0,90.0,54.0,80.0,58.0,80.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0
15637.0,17.806,8.0,0.449,13494.0,25.048,12.0,0.479,284.0,7.459,0.0,0.0,313.0,2.736,1.0,0.365,130034.0,11.639,6.0,0.516,116748.0,73.635,61.0,0.828,98405,82.0,90.0,91.0,85.0,78.0,87.0,81.0,87.0,74.0,87.0,62.0,84.0,70.0,86.0,85.0,1.0,1.0,1.0,0.0,0.0,0.0
2703.0,1.834,1.0,0.545,4134.0,2.968,1.0,0.337,90.0,2.314,1.0,0.432,67.0,0.552,0.0,,21777.0,0.849,0.0,,21777.0,10.133,4.0,0.395,99216,89.0,92.0,91.0,85.0,77.0,89.0,82.0,89.0,80.0,90.0,58.0,89.0,56.0,84.0,78.0,0.0,0.0,0.0,,,1.0
5805.0,5.058,5.0,0.989,7606.0,7.292,12.0,1.646,162.0,3.672,4.0,1.089,203.0,1.468,2.0,1.362,79218.0,4.649,5.0,1.076,68373.0,31.303,7.0,0.224,98034,89.0,91.0,93.0,85.0,76.0,88.0,84.0,91.0,85.0,92.0,53.0,84.0,33.0,79.0,87.0,0.0,0.0,0.0,0.0,0.0,1.0
19949.0,20.656,9.0,0.436,14447.0,13.051,15.0,1.149,241.0,6.386,5.0,0.783,94.0,0.827,1.0,,108720.0,9.263,4.0,0.432,77236.0,47.499,36.0,0.758,98405,86.0,91.0,91.0,83.0,78.0,87.0,81.0,89.0,81.0,89.0,60.0,85.0,67.0,89.0,75.0,1.0,0.0,0.0,,0.0,0.0
1652.0,1.167,0.0,0.0,3114.0,2.079,1.0,0.481,87.0,2.159,0.0,0.0,36.0,0.274,1.0,,18817.0,1.07,0.0,0.0,17788.0,9.556,2.0,0.209,98502,90.0,91.0,93.0,83.0,78.0,90.0,82.0,87.0,77.0,88.0,75.0,96.0,85.0,82.0,98.0,0.0,0.0,0.0,,0.0,1.0
4760.0,4.367,5.0,1.145,5401.0,5.512,3.0,0.544,83.0,2.003,2.0,0.999,81.0,0.607,1.0,,38816.0,1.921,0.0,0.0,36145.0,19.733,15.0,0.76,98003,83.0,88.0,89.0,82.0,72.0,85.0,78.0,84.0,76.0,84.0,48.0,84.0,59.0,73.0,76.0,0.0,0.0,0.0,,0.0,0.0
3775.0,2.815,1.0,0.355,4439.0,3.06,5.0,1.634,152.0,3.875,1.0,0.258,176.0,1.386,3.0,2.165,60211.0,2.969,0.0,0.0,50966.0,30.42,17.0,0.559,98686,91.0,94.0,93.0,89.0,82.0,89.0,85.0,92.0,84.0,93.0,47.0,80.0,64.0,64.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0
5271.0,4.339,0.0,0.0,4363.0,3.606,1.0,0.277,57.0,1.482,0.0,0.0,244.0,1.979,0.0,0.0,30368.0,1.778,0.0,0.0,30368.0,18.084,7.0,0.387,98332,90.0,91.0,91.0,84.0,76.0,87.0,82.0,90.0,83.0,90.0,45.0,78.0,40.0,73.0,77.0,1.0,0.0,0.0,0.0,0.0,1.0
2463.0,1.653,1.0,0.605,2759.0,1.934,0.0,0.0,83.0,2.239,3.0,1.34,134.0,0.986,2.0,,25142.0,0.791,0.0,,22517.0,8.482,4.0,0.472,98029,87.0,92.0,92.0,85.0,79.0,84.0,82.0,91.0,83.0,93.0,51.0,87.0,50.0,83.0,80.0,0.0,0.0,0.0,,,0.0
125.0,0.081,0.0,,225.0,0.122,0.0,,,,,,,,,,4711.0,0.097,0.0,,4531.0,1.245,0.0,0.0,98042,90.0,94.0,94.0,89.0,84.0,89.0,85.0,93.0,90.0,93.0,65.0,85.0,,85.0,95.0,,,,,,0.0
11.0,0.003,0.0,,152.0,0.1,0.0,,,,,,,,,,6773.0,0.141,0.0,,7331.0,1.618,0.0,0.0,99159,,,,,,,,,,,,,,,,,,,,,0.0
121.0,0.033,0.0,,1215.0,2.968,5.0,1.685,2.0,0.043,0.0,,,,,,,,,,6527.0,1.442,2.0,1.387,99133,,,,,,,,,,,,,,,,,0.0,,,,0.0
884.0,0.241,0.0,,343.0,0.225,0.0,,,,,,,,,,5192.0,0.108,0.0,,4508.0,1.276,1.0,0.784,99350,87.0,91.0,92.0,86.0,80.0,89.0,81.0,89.0,81.0,89.0,74.0,100.0,,100.0,73.0,,,,,,0.0
93.0,0.026,0.0,,135.0,0.088,0.0,,,,,,,,,,,,,,5390.0,1.19,0.0,0.0,98823,,,,,,,,,,,,,,,,,,,,,0.0
197.0,0.054,0.0,,272.0,0.178,1.0,,2.0,0.041,0.0,,,,,,5211.0,0.108,0.0,,5211.0,1.745,2.0,1.146,98356,,,,,,,,,,,,,,,,,,,,,0.0
455.0,0.124,0.0,,727.0,0.475,0.0,,14.0,0.298,0.0,,3.0,0.029,0.0,,5000.0,0.104,0.0,,4997.0,1.686,1.0,0.593,98368,90.0,93.0,94.0,92.0,82.0,93.0,86.0,93.0,82.0,94.0,,,,,,,,,,,0.0
569.0,0.155,0.0,,686.0,0.448,0.0,,3.0,0.07,0.0,,,,,,5144.0,0.107,0.0,,5144.0,1.41,1.0,0.709,99114,93.0,94.0,94.0,90.0,81.0,89.0,84.0,92.0,86.0,92.0,,,,,,,,,,,0.0
775.0,0.212,0.0,,1452.0,0.948,0.0,,9.0,0.24,0.0,,28.0,0.19,0.0,,5692.0,0.118,0.0,,5029.0,2.283,2.0,0.876,98944,85.0,88.0,87.0,81.0,71.0,83.0,75.0,82.0,76.0,76.0,46.0,95.0,,85.0,56.0,,,,,,0.0
311.0,0.085,0.0,,702.0,0.458,0.0,,11.0,0.261,0.0,,16.0,0.114,1.0,,4247.0,0.088,0.0,,3540.0,1.203,0.0,0.0,99163,94.0,95.0,93.0,94.0,82.0,90.0,87.0,94.0,87.0,96.0,,,,,,,,,,,0.0
219.0,0.06,0.0,,1342.0,0.877,0.0,,20.0,0.518,1.0,,,,,,4895.0,0.101,1.0,,4895.0,2.222,5.0,2.25,99403,90.0,93.0,93.0,91.0,81.0,91.0,82.0,90.0,80.0,92.0,,,,,,,,,,,0.0
118.0,0.033,0.0,,539.0,0.352,0.0,,2.0,0.046,0.0,,3.0,0.022,0.0,,,,,,2654.0,1.205,0.0,0.0,98926,89.0,91.0,91.0,91.0,81.0,93.0,83.0,89.0,84.0,88.0,81.0,93.0,,97.0,100.0,,,,,,0.0
522.0,0.143,0.0,,757.0,0.494,0.0,,10.0,0.275,0.0,,36.0,0.247,0.0,,6280.0,0.13,0.0,,5693.0,2.585,2.0,0.774,98022,91.0,92.0,92.0,88.0,83.0,87.0,81.0,90.0,83.0,90.0,52.0,90.0,,76.0,72.0,,,,,,0.0
600.0,0.164,0.0,,923.0,0.603,1.0,,3.0,0.095,0.0,,6.0,0.044,0.0,,4525.0,0.094,0.0,,4525.0,2.055,3.0,1.46,98584,94.0,93.0,91.0,90.0,83.0,89.0,82.0,91.0,80.0,91.0,,,,,,,,,,,0.0
266.0,0.072,0.0,,489.0,1.195,0.0,0.0,,,,,32.0,0.253,0.0,,5755.0,0.119,0.0,,5755.0,1.935,0.0,0.0,99301,89.0,91.0,91.0,89.0,79.0,90.0,82.0,89.0,87.0,89.0,,,,,,,0.0,,,,0.0
1456.0,0.397,1.0,,911.0,0.595,6.0,,,,,,,,,,8274.0,0.172,0.0,,8274.0,1.827,2.0,1.095,98065,,,,,,,,,,,,,,,,,,,,,0.0
423.0,0.115,0.0,,972.0,0.635,2.0,,19.0,0.395,2.0,,3.0,0.023,0.0,,5352.0,0.111,0.0,,4984.0,2.263,1.0,0.442,98239,91.0,93.0,90.0,88.0,81.0,90.0,79.0,88.0,81.0,87.0,,,,,,,,,,,0.0
24579.0,34.184,22.0,0.644,5170.0,6.813,3.0,0.44,7.0,0.277,0.0,,,,,,102639.0,3.639,0.0,0.0,92216.0,31.567,44.0,1.394,98105,,,,,,,,,,,,,,,,1.0,0.0,,,1.0,-1.0
31628.0,34.003,13.0,0.382,21224.0,33.945,10.0,0.295,334.0,10.026,14.0,1.396,162.0,1.535,1.0,0.651,214727.0,17.212,16.0,0.93,198080.0,144.479,123.0,0.851,26506,80.0,91.0,90.0,84.0,77.0,89.0,81.0,89.0,76.0,90.0,58.0,100.0,,78.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0
809.0,0.645,0.0,,2131.0,1.664,0.0,0.0,30.0,0.821,1.0,,21.0,0.215,0.0,,15011.0,0.714,0.0,,14081.0,5.957,4.0,0.671,24970,91.0,93.0,91.0,87.0,77.0,86.0,79.0,86.0,80.0,83.0,71.0,83.0,55.0,86.0,99.0,,0.0,,,,0.0
5221.0,4.836,2.0,0.414,5542.0,5.546,2.0,0.361,94.0,2.495,0.0,0.0,20.0,0.171,0.0,,68314.0,3.436,1.0,0.291,68314.0,53.593,20.0,0.373,26330,86.0,92.0,92.0,83.0,79.0,83.0,81.0,89.0,81.0,88.0,43.0,85.0,,65.0,68.0,0.0,0.0,0.0,,0.0,1.0
11447.0,11.655,27.0,2.317,13207.0,16.36,18.0,1.1,200.0,5.329,10.0,1.877,185.0,1.6,4.0,2.5,95355.0,8.107,11.0,1.357,94518.0,51.07,46.0,0.901,25702,88.0,90.0,89.0,85.0,77.0,87.0,81.0,88.0,79.0,91.0,,,,,,-1.0,0.0,0.0,0.0,0.0,0.0
4438.0,3.937,0.0,0.0,6964.0,6.904,3.0,0.435,62.0,1.629,3.0,1.842,61.0,0.533,0.0,,41274.0,2.443,2.0,0.819,37953.0,30.55,25.0,0.818,25401,88.0,91.0,90.0,84.0,74.0,83.0,78.0,84.0,74.0,83.0,70.0,90.0,48.0,90.0,91.0,1.0,0.0,0.0,,0.0,0.0
515.0,0.36,0.0,,1025.0,0.719,2.0,,3.0,0.075,1.0,,4.0,0.042,1.0,,8885.0,0.422,0.0,,8709.0,5.549,2.0,0.36,25550,86.0,88.0,91.0,87.0,85.0,85.0,79.0,86.0,82.0,83.0,62.0,88.0,,75.0,95.0,,,,,,0.0
993.0,0.602,0.0,,873.0,0.454,0.0,,6.0,0.127,0.0,,19.0,0.158,0.0,,7709.0,0.249,0.0,,7421.0,4.299,8.0,1.861,26038,84.0,93.0,92.0,88.0,75.0,85.0,79.0,87.0,82.0,88.0,37.0,77.0,,73.0,77.0,,,,,,0.0
47292.0,50.873,41.0,0.806,45000.0,66.625,64.0,0.961,436.0,12.48,28.0,2.244,625.0,5.433,6.0,1.104,227174.0,21.25,29.0,1.365,213475.0,160.646,153.0,0.952,25301,84.0,90.0,90.0,85.0,77.0,87.0,81.0,87.0,77.0,87.0,33.0,78.0,,50.0,90.0,0.0,0.0,-1.0,0.0,0.0,0.0
3058.0,2.069,2.0,0.967,4362.0,2.949,1.0,0.339,77.0,2.006,4.0,1.994,73.0,0.648,1.0,,30273.0,1.214,0.0,0.0,28997.0,25.874,16.0,0.618,26062,80.0,89.0,90.0,80.0,69.0,89.0,79.0,83.0,70.0,81.0,31.0,68.0,,55.0,79.0,0.0,0.0,0.0,,0.0,1.0
4154.0,3.682,1.0,0.272,4671.0,4.809,3.0,0.624,168.0,4.53,9.0,1.987,530.0,5.064,4.0,0.79,34603.0,1.86,0.0,0.0,33573.0,22.571,17.0,0.753,26505,89.0,93.0,93.0,84.0,79.0,88.0,83.0,91.0,84.0,92.0,73.0,95.0,75.0,91.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0
3653.0,2.546,3.0,1.178,4183.0,2.958,2.0,0.676,69.0,1.912,3.0,1.569,6.0,0.06,0.0,,47157.0,2.059,1.0,0.486,40885.0,16.966,13.0,0.766,25309,80.0,88.0,90.0,81.0,74.0,86.0,80.0,86.0,79.0,86.0,60.0,83.0,42.0,79.0,96.0,0.0,0.0,0.0,,0.0,0.0
750.0,0.458,0.0,,2446.0,1.261,2.0,1.586,26.0,0.702,1.0,,15.0,0.122,0.0,,9934.0,0.46,0.0,,9934.0,3.494,1.0,0.286,26241,87.0,90.0,92.0,90.0,79.0,87.0,81.0,86.0,82.0,85.0,62.0,77.0,48.0,86.0,97.0,,0.0,,,,0.0
,,,,33.0,0.016,0.0,,,,,,,,,,13970.0,0.525,0.0,,13970.0,3.556,0.0,0.0,25301,,,,,,,,,,,,,,,,,,,,,1.0
391.0,0.247,0.0,,612.0,0.321,0.0,,22.0,0.6,0.0,,2.0,0.024,0.0,,5154.0,0.091,0.0,,5154.0,1.476,0.0,0.0,26452,93.0,94.0,94.0,91.0,81.0,90.0,83.0,90.0,83.0,89.0,74.0,88.0,,86.0,98.0,,,,,,0.0
1007.0,0.904,1.0,,1181.0,1.259,1.0,0.794,17.0,0.452,1.0,,7.0,0.067,0.0,,8228.0,0.268,1.0,,7788.0,3.398,2.0,0.589,26003,89.0,89.0,87.0,84.0,73.0,85.0,79.0,85.0,86.0,84.0,,,,,,,0.0,,,,0.0
3669.0,2.485,3.0,1.207,6154.0,4.445,1.0,0.225,106.0,2.565,1.0,0.39,37.0,0.316,1.0,,29442.0,1.498,0.0,0.0,28160.0,16.945,11.0,0.649,24740,87.0,91.0,91.0,86.0,80.0,89.0,82.0,88.0,83.0,88.0,75.0,88.0,64.0,86.0,100.0,0.0,0.0,0.0,,0.0,0.0
563.0,0.477,0.0,,677.0,0.679,0.0,,30.0,0.828,0.0,,3.0,0.023,0.0,,6781.0,0.289,0.0,,6506.0,4.868,4.0,0.822,26554,87.0,89.0,90.0,79.0,78.0,88.0,78.0,83.0,78.0,81.0,45.0,66.0,,73.0,97.0,,,,,,0.0
2270.0,1.582,0.0,0.0,6466.0,4.506,5.0,1.11,2.0,0.054,0.0,,23.0,0.228,1.0,,21247.0,1.334,1.0,0.75,20628.0,16.451,9.0,0.547,25601,88.0,91.0,93.0,82.0,73.0,86.0,81.0,86.0,74.0,83.0,48.0,75.0,,70.0,94.0,0.0,0.0,,,0.0,0.0
8476.0,7.994,2.0,0.25,11060.0,10.845,15.0,1.383,147.0,4.068,3.0,0.737,143.0,1.416,2.0,1.412,73311.0,4.213,1.0,0.237,70087.0,47.193,50.0,1.059,26003,87.0,89.0,87.0,83.0,77.0,88.0,81.0,87.0,79.0,86.0,77.0,90.0,85.0,89.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0
17597.0,20.541,11.0,0.536,13921.0,20.563,16.0,0.778,152.0,4.254,2.0,0.47,614.0,5.744,8.0,1.393,107409.0,8.847,14.0,1.582,87991.0,40.097,14.0,0.349,25701,92.0,92.0,91.0,87.0,80.0,87.0,83.0,90.0,86.0,91.0,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
8015.0,8.44,2.0,0.237,8153.0,10.212,6.0,0.588,87.0,2.109,3.0,1.422,136.0,1.086,1.0,0.921,55019.0,4.489,5.0,1.114,52266.0,25.612,20.0,0.781,26101,86.0,91.0,91.0,84.0,75.0,89.0,80.0,87.0,78.0,85.0,52.0,83.0,50.0,78.0,84.0,1.0,0.0,0.0,0.0,0.0,0.0
4925.0,3.334,0.0,0.0,4457.0,3.022,1.0,0.331,24.0,0.683,0.0,,3.0,0.023,0.0,,25178.0,1.686,0.0,0.0,25178.0,25.182,12.0,0.477,25801,83.0,86.0,86.0,80.0,75.0,81.0,79.0,84.0,77.0,84.0,35.0,80.0,41.0,54.0,85.0,1.0,0.0,,,0.0,1.0
10206.0,9.147,1.0,0.109,10127.0,11.281,0.0,0.0,74.0,2.002,1.0,0.5,30.0,0.274,0.0,,54940.0,4.155,6.0,1.444,52272.0,26.902,20.0,0.743,25801,83.0,88.0,89.0,74.0,71.0,79.0,75.0,80.0,72.0,77.0,27.0,78.0,0.0,53.0,83.0,1.0,1.0,0.0,,0.0,0.0
1208.0,0.864,0.0,,2441.0,1.922,1.0,0.52,6.0,0.138,0.0,,9.0,0.065,0.0,,9149.0,0.389,0.0,,8960.0,4.442,3.0,0.675,24701,92.0,91.0,90.0,86.0,81.0,86.0,78.0,85.0,82.0,83.0,67.0,86.0,,83.0,94.0,,0.0,,,,0.0
200.0,0.135,0.0,,510.0,0.279,0.0,,,,,,,,,,3421.0,0.228,0.0,,3421.0,1.843,3.0,1.628,24801,95.0,95.0,97.0,93.0,79.0,85.0,84.0,90.0,85.0,89.0,,,,,,,,,,,0.0
742.0,0.203,0.0,,474.0,0.31,0.0,,5.0,0.151,0.0,,,,,,3786.0,0.078,0.0,,3786.0,1.72,0.0,0.0,26726,90.0,91.0,93.0,88.0,76.0,84.0,80.0,86.0,78.0,86.0,,,,,,,,,,,0.0
338.0,0.093,0.0,,718.0,0.469,0.0,,,,,,5.0,0.041,0.0,,5860.0,0.121,0.0,,5388.0,1.887,0.0,0.0,26847,94.0,95.0,95.0,93.0,86.0,94.0,85.0,90.0,81.0,89.0,,,,,,,,,,,0.0
101.0,0.027,0.0,,518.0,0.338,0.0,,12.0,0.276,0.0,,,,,,4976.0,0.104,0.0,,4976.0,2.006,0.0,0.0,25901,90.0,95.0,96.0,93.0,84.0,90.0,85.0,92.0,88.0,92.0,92.0,100.0,,94.0,98.0,,,,,,0.0
332.0,0.091,0.0,,734.0,0.479,0.0,,12.0,0.314,0.0,,,,,,4491.0,0.093,0.0,,4014.0,1.588,3.0,1.889,25438,92.0,93.0,94.0,89.0,81.0,88.0,84.0,89.0,81.0,88.0,,,,,,,,,,,0.0
175.0,0.047,0.0,,645.0,1.576,0.0,0.0,2.0,0.056,0.0,,6.0,0.046,0.0,,4139.0,0.087,0.0,,4139.0,1.65,0.0,0.0,25271,96.0,97.0,96.0,93.0,83.0,89.0,82.0,93.0,88.0,90.0,,,,,,,0.0,,,,0.0
203.0,0.055,0.0,,343.0,0.224,0.0,,27.0,0.74,0.0,,23.0,0.201,0.0,,3848.0,0.081,0.0,,3229.0,1.299,1.0,0.77,26201,88.0,94.0,93.0,91.0,86.0,90.0,84.0,90.0,84.0,91.0,,,,,,,,,,,0.0
760.0,0.476,0.0,,1122.0,0.585,3.0,,57.0,1.421,0.0,0.0,40.0,0.36,0.0,,12223.0,0.452,0.0,,11515.0,6.155,6.0,0.975,54481,89.0,91.0,92.0,86.0,83.0,92.0,83.0,88.0,82.0,86.0,98.0,100.0,100.0,98.0,100.0,,,0.0,,,0.0
2525.0,1.986,3.0,1.511,2003.0,1.57,1.0,0.637,77.0,1.964,4.0,2.037,22.0,0.185,0.0,,24981.0,1.056,0.0,0.0,22988.0,17.626,3.0,0.17,54601,93.0,93.0,94.0,89.0,82.0,90.0,84.0,92.0,84.0,94.0,63.0,82.0,,87.0,89.0,0.0,0.0,0.0,,0.0,1.0
6415.0,6.206,0.0,0.0,5258.0,5.229,1.0,0.191,213.0,5.41,6.0,1.109,220.0,1.755,4.0,2.279,56538.0,2.322,1.0,0.431,50409.0,24.484,12.0,0.49,53188,89.0,93.0,92.0,85.0,79.0,89.0,83.0,90.0,88.0,90.0,54.0,87.0,85.0,78.0,75.0,1.0,1.0,0.0,0.0,0.0,1.0
3910.0,2.824,3.0,1.062,3726.0,2.559,14.0,5.471,156.0,4.348,3.0,0.69,165.0,1.383,0.0,0.0,49449.0,2.096,2.0,0.954,44052.0,26.381,13.0,0.493,54915,90.0,93.0,93.0,88.0,82.0,91.0,85.0,90.0,85.0,92.0,59.0,87.0,,78.0,92.0,0.0,-1.0,0.0,0.0,0.0,1.0
711.0,0.424,1.0,,650.0,0.33,0.0,,56.0,1.523,0.0,0.0,30.0,0.259,0.0,,7942.0,0.175,0.0,,7111.0,3.67,1.0,0.272,54868,92.0,95.0,93.0,90.0,84.0,90.0,84.0,91.0,84.0,90.0,69.0,95.0,,79.0,88.0,,,0.0,,,0.0
4024.0,3.203,1.0,0.312,5138.0,4.133,2.0,0.484,94.0,2.446,0.0,0.0,54.0,0.426,0.0,,33908.0,1.684,1.0,0.594,33908.0,20.648,11.0,0.533,54701,90.0,93.0,92.0,87.0,80.0,85.0,82.0,91.0,83.0,91.0,70.0,85.0,80.0,90.0,94.0,0.0,0.0,0.0,,0.0,1.0
218.0,0.133,0.0,,546.0,0.283,0.0,,7.0,0.186,0.0,,2.0,0.012,0.0,,4544.0,0.13,0.0,,4544.0,2.453,2.0,0.815,54729,92.0,94.0,93.0,91.0,88.0,91.0,84.0,92.0,89.0,91.0,54.0,80.0,44.0,82.0,92.0,,,,,,0.0
496.0,0.302,0.0,,894.0,0.463,2.0,,17.0,0.433,0.0,,11.0,0.087,0.0,,11273.0,0.279,0.0,,10633.0,4.762,3.0,0.63,54501,89.0,91.0,90.0,87.0,83.0,89.0,81.0,86.0,80.0,86.0,84.0,90.0,92.0,95.0,100.0,,,,,,0.0
4404.0,2.961,1.0,0.338,7311.0,4.991,2.0,0.401,119.0,3.188,3.0,0.941,72.0,0.567,0.0,,42615.0,1.791,3.0,1.675,40734.0,26.683,27.0,1.012,53143,88.0,91.0,92.0,87.0,79.0,87.0,82.0,89.0,80.0,89.0,52.0,83.0,50.0,72.0,97.0,0.0,0.0,0.0,,0.0,0.0
3727.0,3.542,1.0,0.282,3069.0,3.165,2.0,0.632,57.0,1.462,1.0,0.684,47.0,0.351,0.0,,24589.0,1.537,0.0,0.0,23685.0,19.038,7.0,0.368,53097,84.0,91.0,91.0,81.0,80.0,87.0,82.0,88.0,81.0,89.0,53.0,79.0,,80.0,90.0,0.0,0.0,0.0,,0.0,1.0
1115.0,0.785,0.0,,1621.0,0.943,0.0,,53.0,1.25,0.0,0.0,4.0,0.04,0.0,,9032.0,0.278,0.0,,8263.0,7.245,4.0,0.552,53566,91.0,96.0,94.0,91.0,87.0,92.0,86.0,93.0,88.0,93.0,73.0,88.0,86.0,87.0,96.0,,,0.0,,,0.0
6584.0,7.152,5.0,0.699,7054.0,8.948,3.0,0.335,201.0,5.265,4.0,0.76,230.0,1.81,2.0,1.105,67015.0,4.757,1.0,0.21,61486.0,29.243,16.0,0.547,54401,86.0,91.0,92.0,86.0,79.0,89.0,83.0,89.0,82.0,91.0,53.0,84.0,75.0,84.0,76.0,0.0,1.0,0.0,0.0,0.0,1.0
576.0,0.352,0.0,,2089.0,1.067,2.0,1.874,33.0,0.805,1.0,,70.0,0.594,2.0,,10362.0,0.451,0.0,,9505.0,3.942,2.0,0.507,54495,93.0,92.0,92.0,89.0,84.0,90.0,85.0,89.0,87.0,89.0,71.0,88.0,69.0,87.0,95.0,,0.0,,,,0.0
537.0,0.323,0.0,,665.0,0.364,0.0,,28.0,0.758,1.0,,6.0,0.038,0.0,,7955.0,0.196,0.0,,7275.0,2.626,2.0,0.762,54241,95.0,94.0,94.0,88.0,81.0,88.0,84.0,91.0,84.0,93.0,72.0,89.0,,87.0,96.0,,,,,,0.0
1254.0,0.85,1.0,,2109.0,1.442,2.0,1.387,63.0,1.818,0.0,0.0,82.0,0.643,0.0,,21887.0,0.634,0.0,,19308.0,7.171,1.0,0.139,53083,89.0,93.0,93.0,88.0,83.0,93.0,84.0,89.0,85.0,90.0,87.0,98.0,,91.0,96.0,,0.0,0.0,,,1.0
8646.0,8.079,8.0,0.99,11098.0,12.385,9.0,0.727,191.0,5.331,11.0,2.063,121.0,1.01,0.0,0.0,66908.0,4.631,4.0,0.864,60278.0,40.285,30.0,0.745,54449,90.0,91.0,89.0,87.0,81.0,90.0,82.0,88.0,81.0,88.0,84.0,96.0,97.0,92.0,94.0,0.0,0.0,-1.0,0.0,0.0,0.0
